"entity_type_id","attribute_set_id","created_at","updated_at","parent_id","increment_id","entity_id","all_children","available_sort_by","children","children_count","custom_apply_to_products","custom_design","custom_design_from","custom_design_to","custom_layout_update","custom_use_parent_settings","default_sort_by","description","display_mode","filter_price_range","image","include_in_menu","is_active","is_anchor","is_virtual_category","landing_page","level","meta_description","meta_keywords","meta_title","name","page_layout","path","path_in_store","position","url_key","url_path","use_name_in_product_search","virtual_category_root","virtual_rule","gen_store_id","gen_store_code","gen_categories","gen_products"
,"3","2018-12-06 22:26:17","2018-12-06 23:51:10","24",,"29",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Прочие ремкомплекты",,"1/2/81/24/29",,"5","prochie-remkomplekty","katalog/remontnyj-komplekt/prochie-remkomplekty","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Ремонтный комплекты/Прочие ремкомплекты/Каталог",""
,"3","2018-12-06 23:17:55","2018-12-06 23:51:10","24",,"55",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Наборы О-манжет",,"1/2/81/24/55",,"6","nabory-o-manzhet","katalog/remontnyj-komplekt/nabory-o-manzhet","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Ремонтный комплекты/Наборы О-манжет/Каталог",""
,"3","2018-12-06 22:27:43","2018-12-06 23:52:34","81",,"30",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"3",,,,"Фрикционные диски",,"1/2/81/30",,"4","frikcionnye-diski","katalog/frikcionnye-diski","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Фрикционные диски/Каталог",""
,"3","2018-12-06 22:29:42","2018-12-06 23:52:41","81",,"31",,,,"23","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"3",,,,"Манжеты, уплотнения, сальники",,"1/2/81/31",,"5","manzhety-uplotnenija-sal-niki","katalog/manzhety-uplotnenija-sal-niki","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Каталог",""
,"3","2018-12-06 22:37:25","2018-12-06 23:51:29","31",,"32",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Прочие манжеты уплотнения для гидравлики",,"1/2/81/31/32",,"1","prochie-manzhety-uplotnenija-dlja-gidravliki","katalog/manzhety-uplotnenija-sal-niki/prochie-manzhety-uplotnenija-dlja-gidravliki","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Прочие манжеты уплотнения для гидравлики/Каталог",""
,"3","2018-12-06 22:38:21","2018-12-06 23:51:29","31",,"33",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Манжеты центрального коллектора",,"1/2/81/31/33",,"2","manzhety-central-nogo-kollektora","katalog/manzhety-uplotnenija-sal-niki/manzhety-central-nogo-kollektora","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Манжеты центрального коллектора/Каталог",""
,"3","2018-12-06 22:39:07","2018-12-06 23:51:29","31",,"34",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Пыльники металлические",,"1/2/81/31/34",,"3","pyl-niki-metallicheskie","katalog/manzhety-uplotnenija-sal-niki/pyl-niki-metallicheskie","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Пыльники металлические/Каталог",""
,"3","2018-12-06 22:39:29","2018-12-06 23:51:29","31",,"35",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Пыльники резиновые",,"1/2/81/31/35",,"4","pyl-niki-rezinovye","katalog/manzhety-uplotnenija-sal-niki/pyl-niki-rezinovye","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Пыльники резиновые/Каталог",""
,"3","2018-12-06 22:39:50","2018-12-06 23:51:29","31",,"36",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Манжеты штоковые",,"1/2/81/31/36",,"5","manzhety-shtokovye","katalog/manzhety-uplotnenija-sal-niki/manzhety-shtokovye","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Манжеты штоковые/Каталог",""
,"3","2018-12-06 22:40:09","2018-12-06 23:51:29","31",,"37",,,,"0","0",,,,,"0",,,"PRODUCTS",,,"1","1","1",,,"4",,,,"Манжеты поршневые",,"1/2/81/31/37",,"6","manzhety-porshnevye","katalog/manzhety-uplotnenija-sal-niki/manzhety-porshnevye","1",,"{"type":"Smile\\ElasticsuiteVirtualCategory\\Model\\Rule\\Condition\\Combine","attribute":null,"operator":null,"value":true,"is_value_processed":null,"aggregator":"all"}","0","admin","Root Catalog/Default Category/Манжеты, уплотнения, сальники/Манжеты поршневые/Каталог",""
